BIO1,BIO2,BIO3,SCA1,SCA2,SCA3,KNO1,KNO2,KNO3,USE1,USE2,USE3,MET1,MET2,ANA1,ANA2,PRICE
-0.6194968553459135,0.0,0.0,0.0,0.0,0.5644654088050295,0.0,0.0,0.1069182389937102,0.0,0.0,0.14937106918239068,0.0,0.6965408805031449,-0.6729559748427668,0.0,-7.55023920162979e-07
-0.6194968553459137,0.0,0.0,0.0,0.0,0.5644654088050312,0.0,0.0,0.10691823899371186,0.0,0.0,0.14937106918239124,0.0,0.6965408805031459,0.0,0.6729559748427679,-7.55023920166372e-07
0.0,0.2531446540880531,0.0,-0.37893081761006386,0.0,0.0,-0.18081761006289865,0.0,0.0,-0.08647798742138313,0.0,0.0,-0.696540880503145,0.0,-0.672955974842767,0.0,-7.550239200530653e-07
0.0,0.253144654088054,0.0,-0.37893081761006464,0.0,0.0,-0.18081761006289776,0.0,0.0,-0.08647798742138313,0.0,0.0,-0.6965408805031454,0.0,0.0,0.6729559748427691,-7.550239200874803e-07
0.0,0.25314465408805176,0.0,-0.37893081761006375,0.0,0.0,-0.1808176100628971,0.0,0.0,-0.0864779874213836,0.0,0.0,0.0,0.6965408805031437,-0.6729559748427669,0.0,-7.550239201084532e-07
0.0,0.25314465408805353,0.0,-0.37893081761006364,0.0,0.0,-0.18081761006289954,0.0,0.0,-0.08647798742138244,0.0,0.0,0.0,0.6965408805031454,0.0,0.6729559748427687,-7.55023920150911e-07
0.0,0.25314465408805353,0.0,-0.3789308176100652,0.0,0.0,-0.1808176100629002,0.0,0.0,0.0,-0.06289308176100739,0.0,-0.6965408805031439,0.0,-0.672955974842768,0.0,-7.550239200606284e-07
0.0,0.25314465408805387,0.0,-0.37893081761006464,0.0,0.0,-0.18081761006289998,0.0,0.0,0.0,-0.06289308176100716,0.0,-0.6965408805031442,0.0,0.0,0.6729559748427676,-7.550239200885246e-07
0.0,0.2531446540880531,0.0,-0.37893081761006264,0.0,0.0,-0.18081761006289865,0.0,0.0,0.0,-0.06289308176100805,0.0,0.0,0.6965408805031444,-0.6729559748427678,0.0,-7.550239201000203e-07
0.0,0.2531446540880532,0.0,-0.37893081761006264,0.0,0.0,-0.1808176100628991,0.0,0.0,0.0,-0.06289308176100705,0.0,0.0,0.6965408805031459,0.0,0.6729559748427678,-7.550239201530084e-07
0.0,0.2531446540880532,0.0,-0.37893081761006464,0.0,0.0,-0.18081761006289998,0.0,0.0,0.0,0.0,0.14937106918239107,-0.696540880503145,0.0,-0.6729559748427674,0.0,-7.550239200451601e-07
0.0,0.25314465408805376,0.0,-0.37893081761006664,0.0,0.0,-0.18081761006290065,0.0,0.0,0.0,0.0,0.14937106918239113,-0.6965408805031439,0.0,0.0,0.672955974842768,-7.550239200901489e-07
0.0,0.2531446540880542,0.0,-0.3789308176100661,0.0,0.0,-0.18081761006290087,0.0,0.0,0.0,0.0,0.14937106918239096,0.0,0.6965408805031454,-0.6729559748427669,0.0,-7.550239200943341e-07
0.0,0.2531446540880521,0.0,-0.37893081761006375,0.0,0.0,-0.18081761006289954,0.0,0.0,0.0,0.0,0.14937106918239157,0.0,0.6965408805031446,0.0,0.672955974842768,-7.550239201449573e-07
0.0,0.25314465408805464,0.0,-0.37893081761006364,0.0,0.0,0.0,0.07389937106917799,0.0,-0.08647798742138349,0.0,0.0,-0.6965408805031452,0.0,-0.6729559748427677,0.0,-7.550239200323405e-07
0.0,0.25314465408805276,0.0,-0.37893081761006353,0.0,0.0,0.0,0.07389937106918087,0.0,-0.08647798742138332,0.0,0.0,-0.6965408805031441,0.0,0.0,0.6729559748427687,-7.550239201035484e-07
0.0,0.25314465408805253,0.0,-0.3789308176100634,0.0,0.0,0.0,0.07389937106918065,0.0,-0.08647798742138368,0.0,0.0,0.0,0.6965408805031446,-0.6729559748427671,0.0,-7.55023920110823e-07
0.0,0.25314465408805287,0.0,-0.37893081761006175,0.0,0.0,0.0,0.07389937106918221,0.0,-0.08647798742138357,0.0,0.0,0.0,0.6965408805031452,0.0,0.6729559748427689,-7.550239201343264e-07
0.0,0.2531446540880531,0.0,-0.378930817610063,0.0,0.0,0.0,0.07389937106918154,0.0,0.0,-0.06289308176100605,0.0,-0.6965408805031446,0.0,-0.6729559748427661,0.0,-7.550239200312763e-07
0.0,0.25314465408805364,0.0,-0.378930817610063,0.0,0.0,0.0,0.07389937106918154,0.0,0.0,-0.06289308176100572,0.0,-0.6965408805031447,0.0,0.0,0.672955974842769,-7.550239200967792e-07
0.0,0.25314465408805287,0.0,-0.3789308176100631,0.0,0.0,0.0,0.07389937106918265,0.0,0.0,-0.06289308176100605,0.0,0.0,0.6965408805031459,-0.6729559748427667,0.0,-7.550239200955154e-07
0.0,0.25314465408805176,0.0,-0.37893081761006353,0.0,0.0,0.0,0.0738993710691831,0.0,0.0,-0.06289308176100528,0.0,0.0,0.6965408805031452,0.0,0.6729559748427687,-7.550239201517438e-07
0.0,0.253144654088052,0.0,-0.3789308176100643,0.0,0.0,0.0,0.07389937106918198,0.0,0.0,0.0,0.14937106918239162,-0.6965408805031453,0.0,-0.6729559748427669,0.0,-7.550239200586917e-07
0.0,0.2531446540880521,0.0,-0.3789308176100661,0.0,0.0,0.0,0.07389937106918176,0.0,0.0,0.0,0.1493710691823913,-0.6965408805031452,0.0,0.0,0.6729559748427691,-7.550239200961765e-07
0.0,0.253144654088054,0.0,-0.37893081761006275,0.0,0.0,0.0,0.07389937106918176,0.0,0.0,0.0,0.14937106918239157,0.0,0.6965408805031441,-0.6729559748427663,0.0,-7.550239200836778e-07
0.0,0.2531446540880534,0.0,-0.37893081761006175,0.0,0.0,0.0,0.07389937106918154,0.0,0.0,0.0,0.14937106918239207,0.0,0.6965408805031452,0.0,0.6729559748427696,-7.550239201475988e-07
0.0,0.25314465408805376,0.0,-0.37893081761006464,0.0,0.0,0.0,0.0,0.10691823899371088,-0.0864779874213839,0.0,0.0,-0.696540880503145,0.0,-0.6729559748427681,0.0,-7.550239200405907e-07
0.0,0.25314465408805187,0.0,-0.378930817610066,0.0,0.0,0.0,0.0,0.10691823899371014,-0.08647798742138318,0.0,0.0,-0.6965408805031446,0.0,0.0,0.6729559748427686,-7.550239200771382e-07
0.0,0.25314465408805076,0.0,-0.37893081761006553,0.0,0.0,0.0,0.0,0.10691823899371063,-0.08647798742138399,0.0,0.0,0.0,0.6965408805031439,-0.6729559748427669,0.0,-7.550239200996241e-07
0.0,0.25314465408805176,0.0,-0.37893081761006386,0.0,0.0,0.0,0.0,0.10691823899371078,-0.08647798742138271,0.0,0.0,0.0,0.6965408805031451,0.0,0.6729559748427687,-7.550239201400191e-07
0.0,0.25314465408805364,0.0,-0.3789308176100641,0.0,0.0,0.0,0.0,0.10691823899371049,0.0,-0.06289308176100783,0.0,-0.6965408805031441,0.0,-0.6729559748427671,0.0,-7.550239200358349e-07
0.0,0.2531446540880534,0.0,-0.37893081761006353,0.0,0.0,0.0,0.0,0.10691823899371142,0.0,-0.0628930817610085,0.0,-0.6965408805031447,0.0,0.0,0.6729559748427667,-7.550239200963012e-07
0.0,0.2531446540880534,0.0,-0.37893081761006275,0.0,0.0,0.0,0.0,0.1069182389937108,0.0,-0.0628930817610075,0.0,0.0,0.6965408805031444,-0.6729559748427669,0.0,-7.550239200956281e-07
0.0,0.25314465408805265,0.0,-0.3789308176100631,0.0,0.0,0.0,0.0,0.10691823899371115,0.0,-0.06289308176100716,0.0,0.0,0.6965408805031459,0.0,0.6729559748427685,-7.550239201344093e-07
0.0,0.253144654088053,0.0,-0.37893081761006475,0.0,0.0,0.0,0.0,0.1069182389937115,0.0,0.0,0.1493710691823918,-0.6965408805031442,0.0,-0.6729559748427669,0.0,-7.550239200577207e-07
0.0,0.25314465408805353,0.0,-0.3789308176100644,0.0,0.0,0.0,0.0,0.10691823899371136,0.0,0.0,0.14937106918239124,-0.696540880503145,0.0,0.0,0.6729559748427691,-7.550239200883092e-07
0.0,0.2531446540880533,0.0,-0.3789308176100624,0.0,0.0,0.0,0.0,0.10691823899371103,0.0,0.0,0.14937106918239096,0.0,0.6965408805031446,-0.6729559748427669,0.0,-7.550239200794474e-07
0.0,0.2531446540880531,0.0,-0.37893081761006375,0.0,0.0,0.0,0.0,0.10691823899371097,0.0,0.0,0.14937106918239196,0.0,0.696540880503145,0.0,0.6729559748427678,-7.550239201421337e-07
0.0,0.2531446540880533,0.0,0.0,-0.1855345911949685,0.0,-0.1808176100628971,0.0,0.0,-0.0864779874213831,0.0,0.0,-0.6965408805031452,0.0,-0.6729559748427667,0.0,-7.550239200469929e-07
0.0,0.25314465408805364,0.0,0.0,-0.18553459119496885,0.0,-0.18081761006289687,0.0,0.0,-0.0864779874213826,0.0,0.0,-0.6965408805031447,0.0,0.0,0.672955974842768,-7.55023920103468e-07
0.0,0.253144654088052,0.0,0.0,-0.18553459119496876,0.0,-0.18081761006289598,0.0,0.0,-0.08647798742138374,0.0,0.0,0.0,0.6965408805031441,-0.6729559748427669,0.0,-7.550239200469591e-07
0.0,0.2531446540880524,0.0,0.0,-0.1855345911949683,0.0,-0.18081761006289576,0.0,0.0,-0.08647798742138318,0.0,0.0,0.0,0.6965408805031448,0.0,0.6729559748427696,-7.55023920143875e-07
0.0,0.2531446540880521,0.0,0.0,-0.18553459119496943,0.0,-0.18081761006289399,0.0,0.0,0.0,-0.06289308176100616,0.0,-0.6965408805031448,0.0,-0.6729559748427674,0.0,-7.550239200415986e-07
0.0,0.25314465408805376,0.0,0.0,-0.18553459119496854,0.0,-0.18081761006289776,0.0,0.0,0.0,-0.06289308176100705,0.0,-0.6965408805031446,0.0,0.0,0.6729559748427695,-7.550239200866126e-07
0.0,0.253144654088053,0.0,0.0,-0.18553459119496868,0.0,-0.18081761006289554,0.0,0.0,0.0,-0.0628930817610065,0.0,0.0,0.696540880503145,-0.6729559748427669,0.0,-7.55023920093686e-07
0.0,0.2531446540880533,0.0,0.0,-0.18553459119496776,0.0,-0.1808176100628931,0.0,0.0,0.0,-0.06289308176100561,0.0,0.0,0.6965408805031458,0.0,0.67295597484277,-7.550239201169668e-07
0.0,0.2531446540880533,0.0,0.0,-0.18553459119496865,0.0,-0.1808176100628951,0.0,0.0,0.0,0.0,0.1493710691823904,-0.6965408805031447,0.0,-0.6729559748427665,0.0,-7.550239200854268e-07
0.0,0.253144654088052,0.0,0.0,-0.18553459119496857,0.0,-0.18081761006289576,0.0,0.0,0.0,0.0,0.1493710691823899,-0.6965408805031454,0.0,0.0,0.6729559748427687,-7.550239200981747e-07
0.0,0.25314465408805253,0.0,0.0,-0.18553459119496823,0.0,-0.18081761006289576,0.0,0.0,0.0,0.0,0.14937106918238985,0.0,0.6965408805031443,-0.672955974842768,0.0,-7.550239200949076e-07
0.0,0.25314465408805176,0.0,0.0,-0.18553459119496837,0.0,-0.18081761006289443,0.0,0.0,0.0,0.0,0.14937106918239146,0.0,0.6965408805031448,0.0,0.6729559748427699,-7.55023920154209e-07
0.0,0.2531446540880532,0.0,0.0,-0.18553459119496804,0.0,0.0,0.0738993710691811,0.0,-0.08647798742138313,0.0,0.0,-0.6965408805031448,0.0,-0.6729559748427674,0.0,-7.550239200801285e-07
0.0,0.2531446540880513,0.0,0.0,-0.18553459119496932,0.0,0.0,0.07389937106917954,0.0,-0.08647798742138393,0.0,0.0,-0.6965408805031452,0.0,0.0,0.6729559748427676,-7.550239201015465e-07
0.0,0.25314465408805165,0.0,0.0,-0.1855345911949682,0.0,0.0,0.07389937106917688,0.0,-0.08647798742138402,0.0,0.0,0.0,0.6965408805031439,-0.6729559748427676,0.0,-7.550239201444406e-07
0.0,0.2531446540880522,0.0,0.0,-0.18553459119496798,0.0,0.0,0.0738993710691811,0.0,-0.08647798742138307,0.0,0.0,0.0,0.6965408805031443,0.0,0.6729559748427671,-7.550239201456857e-07
0.0,0.2531446540880521,0.0,0.0,-0.18553459119496862,0.0,0.0,0.07389937106917888,0.0,0.0,-0.06289308176100705,0.0,-0.696540880503145,0.0,-0.6729559748427674,0.0,-7.55023920053414e-07
0.0,0.25314465408805276,0.0,0.0,-0.185534591194968,0.0,0.0,0.07389937106917821,0.0,0.0,-0.06289308176100716,0.0,-0.6965408805031449,0.0,0.0,0.6729559748427686,-7.550239200850939e-07
0.0,0.25314465408805364,0.0,0.0,-0.1855345911949681,0.0,0.0,0.07389937106918021,0.0,0.0,-0.06289308176100628,0.0,0.0,0.6965408805031433,-0.6729559748427685,0.0,-7.550239201091509e-07
0.0,0.2531446540880523,0.0,0.0,-0.18553459119496765,0.0,0.0,0.07389937106918065,0.0,0.0,-0.06289308176100594,0.0,0.0,0.6965408805031454,0.0,0.6729559748427687,-7.550239201392864e-07
0.0,0.2531446540880541,0.0,0.0,-0.18553459119496868,0.0,0.0,0.07389937106918132,0.0,0.0,0.0,0.14937106918239113,-0.6965408805031447,0.0,-0.6729559748427668,0.0,-7.55023920068192e-07
0.0,0.2531446540880534,0.0,0.0,-0.18553459119496815,0.0,0.0,0.07389937106918221,0.0,0.0,0.0,0.1493710691823914,-0.6965408805031431,0.0,0.0,0.6729559748427689,-7.550239200711041e-07
0.0,0.2531446540880531,0.0,0.0,-0.18553459119496843,0.0,0.0,0.07389937106918176,0.0,0.0,0.0,0.1493710691823909,0.0,0.6965408805031451,-0.6729559748427663,0.0,-7.550239200973287e-07
0.0,0.25314465408805276,0.0,0.0,-0.185534591194967,0.0,0.0,0.0738993710691811,0.0,0.0,0.0,0.14937106918239074,0.0,0.6965408805031451,0.0,0.6729559748427696,-7.550239201444857e-07
0.0,0.25314465408805364,0.0,0.0,-0.18553459119496896,0.0,0.0,0.0,0.10691823899371075,-0.08647798742138357,0.0,0.0,-0.6965408805031454,0.0,-0.6729559748427668,0.0,-7.550239200428536e-07
0.0,0.25314465408805287,0.0,0.0,-0.18553459119496926,0.0,0.0,0.0,0.10691823899371031,-0.08647798742138352,0.0,0.0,-0.6965408805031443,0.0,0.0,0.6729559748427689,-7.550239201045109e-07
0.0,0.2531446540880534,0.0,0.0,-0.18553459119496798,0.0,0.0,0.0,0.10691823899371058,-0.08647798742138346,0.0,0.0,0.0,0.6965408805031441,-0.6729559748427679,0.0,-7.550239200913694e-07
0.0,0.2531446540880534,0.0,0.0,-0.18553459119496798,0.0,0.0,0.0,0.10691823899371068,-0.0864779874213833,0.0,0.0,0.0,0.6965408805031448,0.0,0.6729559748427671,-7.550239201421912e-07
0.0,0.2531446540880523,0.0,0.0,-0.1855345911949683,0.0,0.0,0.0,0.10691823899371049,0.0,-0.06289308176100639,0.0,-0.6965408805031446,0.0,-0.6729559748427675,0.0,-7.550239200831271e-07
0.0,0.2531446540880533,0.0,0.0,-0.18553459119496746,0.0,0.0,0.0,0.10691823899371095,0.0,-0.06289308176100761,0.0,-0.696540880503145,0.0,0.0,0.6729559748427683,-7.55023920082884e-07
0.0,0.25314465408805353,0.0,0.0,-0.18553459119496798,0.0,0.0,0.0,0.10691823899371063,0.0,-0.06289308176100739,0.0,0.0,0.6965408805031443,-0.6729559748427661,0.0,-7.550239200803552e-07
0.0,0.2531446540880521,0.0,0.0,-0.18553459119496826,0.0,0.0,0.0,0.10691823899371038,0.0,-0.0628930817610075,0.0,0.0,0.6965408805031442,0.0,0.6729559748427691,-7.550239201399719e-07
0.0,0.2531446540880531,0.0,0.0,-0.1855345911949674,0.0,0.0,0.0,0.10691823899371102,0.0,0.0,0.14937106918239107,-0.6965408805031457,0.0,-0.6729559748427676,0.0,-7.550239200399264e-07
0.0,0.253144654088054,0.0,0.0,-0.18553459119496873,0.0,0.0,0.0,0.10691823899371065,0.0,0.0,0.14937106918239074,-0.6965408805031446,0.0,0.0,0.6729559748427683,-7.550239200879262e-07
0.0,0.2531446540880513,0.0,0.0,-0.18553459119496782,0.0,0.0,0.0,0.10691823899371145,0.0,0.0,0.14937106918239135,0.0,0.6965408805031448,-0.6729559748427658,0.0,-7.550239201032723e-07
0.0,0.25314465408805364,0.0,0.0,-0.18553459119496785,0.0,0.0,0.0,0.10691823899371196,0.0,0.0,0.14937106918239113,0.0,0.6965408805031449,0.0,0.6729559748427695,-7.550239201347309e-07
0.0,0.2531446540880533,0.0,0.0,0.0,0.5644654088050317,-0.18081761006289954,0.0,0.0,-0.08647798742138368,0.0,0.0,-0.6965408805031448,0.0,-0.6729559748427665,0.0,-7.550239200730387e-07
0.0,0.25314465408805165,0.0,0.0,0.0,0.5644654088050298,-0.18081761006289998,0.0,0.0,-0.08647798742138318,0.0,0.0,-0.6965408805031444,0.0,0.0,0.6729559748427675,-7.550239200816157e-07
0.0,0.2531446540880523,0.0,0.0,0.0,0.5644654088050304,-0.18081761006289798,0.0,0.0,-0.08647798742138363,0.0,0.0,0.0,0.6965408805031454,-0.6729559748427678,0.0,-7.55023920085114e-07
0.0,0.2531446540880532,0.0,0.0,0.0,0.5644654088050304,-0.18081761006289598,0.0,0.0,-0.08647798742138327,0.0,0.0,0.0,0.6965408805031456,0.0,0.6729559748427673,-7.550239201469166e-07
0.0,0.25314465408805276,0.0,0.0,0.0,0.5644654088050303,-0.18081761006289954,0.0,0.0,0.0,-0.06289308176100561,0.0,-0.6965408805031434,0.0,-0.6729559748427671,0.0,-7.550239200547898e-07
0.0,0.2531446540880523,0.0,0.0,0.0,0.5644654088050299,-0.1808176100628991,0.0,0.0,0.0,-0.06289308176100639,0.0,-0.6965408805031454,0.0,0.0,0.6729559748427671,-7.550239200868896e-07
0.0,0.25314465408805176,0.0,0.0,0.0,0.5644654088050302,-0.18081761006289887,0.0,0.0,0.0,-0.0628930817610075,0.0,0.0,0.6965408805031452,-0.6729559748427674,0.0,-7.550239200716989e-07
0.0,0.253144654088053,0.0,0.0,0.0,0.5644654088050316,-0.1808176100629002,0.0,0.0,0.0,-0.06289308176100694,0.0,0.0,0.6965408805031461,0.0,0.6729559748427668,-7.550239201522555e-07
0.0,0.2531446540880531,0.0,0.0,0.0,0.5644654088050294,-0.18081761006289954,0.0,0.0,0.0,0.0,0.14937106918239057,-0.6965408805031447,0.0,-0.6729559748427667,0.0,-7.550239200781567e-07
0.0,0.2531446540880531,0.0,0.0,0.0,0.564465408805031,-0.1808176100628971,0.0,0.0,0.0,0.0,0.14937106918238935,-0.6965408805031439,0.0,0.0,0.6729559748427687,-7.550239201032775e-07
0.0,0.25314465408805276,0.0,0.0,0.0,0.5644654088050303,-0.1808176100629002,0.0,0.0,0.0,0.0,0.14937106918239035,0.0,0.6965408805031454,-0.6729559748427667,0.0,-7.55023920086093e-07
0.0,0.25314465408805265,0.0,0.0,0.0,0.5644654088050326,-0.18081761006289687,0.0,0.0,0.0,0.0,0.14937106918239068,0.0,0.696540880503145,0.0,0.672955974842769,-7.550239201502288e-07
0.0,0.25314465408805387,0.0,0.0,0.0,0.5644654088050324,0.0,0.07389937106918198,0.0,-0.08647798742138366,0.0,0.0,-0.6965408805031449,0.0,-0.6729559748427669,0.0,-7.550239200656102e-07
0.0,0.25314465408805187,0.0,0.0,0.0,0.5644654088050295,0.0,0.0738993710691771,0.0,-0.08647798742138388,0.0,0.0,-0.6965408805031453,0.0,0.0,0.6729559748427687,-7.550239200981475e-07
0.0,0.2531446540880523,0.0,0.0,0.0,0.5644654088050302,0.0,0.07389937106917888,0.0,-0.08647798742138393,0.0,0.0,0.0,0.696540880503145,-0.6729559748427675,0.0,-7.550239200863632e-07
0.0,0.25314465408805265,0.0,0.0,0.0,0.5644654088050322,0.0,0.07389937106918065,0.0,-0.08647798742138346,0.0,0.0,0.0,0.696540880503145,0.0,0.6729559748427667,-7.550239201365567e-07
0.0,0.25314465408805353,0.0,0.0,0.0,0.5644654088050304,0.0,0.07389937106918065,0.0,0.0,-0.06289308176100739,0.0,-0.6965408805031443,0.0,-0.6729559748427671,0.0,-7.550239200680217e-07
0.0,0.25314465408805353,0.0,0.0,0.0,0.5644654088050277,0.0,0.07389937106917799,0.0,0.0,-0.06289308176100827,0.0,-0.6965408805031449,0.0,0.0,0.672955974842768,-7.550239200817788e-07
0.0,0.25314465408805253,0.0,0.0,0.0,0.5644654088050322,0.0,0.07389937106917777,0.0,0.0,-0.06289308176100727,0.0,0.0,0.6965408805031446,-0.6729559748427671,0.0,-7.550239200912292e-07
0.0,0.25314465408805154,0.0,0.0,0.0,0.5644654088050303,0.0,0.07389937106917932,0.0,0.0,-0.0628930817610085,0.0,0.0,0.6965408805031442,0.0,0.6729559748427691,-7.550239201315039e-07
0.0,0.253144654088054,0.0,0.0,0.0,0.56446540880503,0.0,0.07389937106917843,0.0,0.0,0.0,0.14937106918238985,-0.6965408805031447,0.0,-0.6729559748427658,0.0,-7.550239200795091e-07
0.0,0.25314465408805353,0.0,0.0,0.0,0.5644654088050299,0.0,0.07389937106917999,0.0,0.0,0.0,0.1493710691823908,-0.6965408805031448,0.0,0.0,0.6729559748427663,-7.550239200886828e-07
0.0,0.25314465408805265,0.0,0.0,0.0,0.5644654088050304,0.0,0.07389937106917865,0.0,0.0,0.0,0.1493710691823899,0.0,0.6965408805031457,-0.6729559748427667,0.0,-7.550239200910361e-07
0.0,0.2531446540880524,0.0,0.0,0.0,0.5644654088050322,0.0,0.07389937106917932,0.0,0.0,0.0,0.14937106918239118,0.0,0.6965408805031466,0.0,0.6729559748427683,-7.550239201358922e-07
0.0,0.2531446540880533,0.0,0.0,0.0,0.5644654088050307,0.0,0.0,0.10691823899371077,-0.08647798742138285,0.0,0.0,-0.6965408805031446,0.0,-0.672955974842768,0.0,-7.550239200820391e-07
0.0,0.25314465408805376,0.0,0.0,0.0,0.5644654088050312,0.0,0.0,0.1069182389937113,-0.08647798742138371,0.0,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427663,-7.550239200857565e-07
0.0,0.25314465408805276,0.0,0.0,0.0,0.564465408805031,0.0,0.0,0.1069182389937112,-0.08647798742138363,0.0,0.0,0.0,0.696540880503145,-0.6729559748427685,0.0,-7.550239200796339e-07
0.0,0.2531446540880534,0.0,0.0,0.0,0.5644654088050339,0.0,0.0,0.10691823899371246,-0.08647798742138227,0.0,0.0,0.0,0.6965408805031457,0.0,0.6729559748427687,-7.550239201391071e-07
0.0,0.25314465408805165,0.0,0.0,0.0,0.564465408805031,0.0,0.0,0.10691823899371088,0.0,-0.06289308176100594,0.0,-0.6965408805031442,0.0,-0.6729559748427666,0.0,-7.550239200710497e-07
0.0,0.25314465408805287,0.0,0.0,0.0,0.5644654088050316,0.0,0.0,0.10691823899371056,0.0,-0.06289308176100628,0.0,-0.6965408805031446,0.0,0.0,0.6729559748427687,-7.550239201040698e-07
0.0,0.25314465408805376,0.0,0.0,0.0,0.5644654088050309,0.0,0.0,0.10691823899371174,0.0,-0.06289308176100716,0.0,0.0,0.6965408805031439,-0.6729559748427667,0.0,-7.550239200812943e-07
0.0,0.2531446540880521,0.0,0.0,0.0,0.5644654088050303,0.0,0.0,0.10691823899371049,0.0,-0.0628930817610065,0.0,0.0,0.6965408805031432,0.0,0.6729559748427679,-7.550239201309996e-07
0.0,0.2531446540880524,0.0,0.0,0.0,0.5644654088050308,0.0,0.0,0.10691823899371021,0.0,0.0,0.14937106918239207,-0.6965408805031446,0.0,-0.6729559748427667,0.0,-7.550239201015801e-07
0.0,0.25314465408805265,0.0,0.0,0.0,0.5644654088050303,0.0,0.0,0.10691823899371106,0.0,0.0,0.14937106918239174,-0.696540880503145,0.0,0.0,0.6729559748427641,-7.550239200982806e-07
